driver,spec,month,n_bugs_created,n_files,n_noncomment_lines
JAVA,index-management,2025-05,0,6,443
JAVA,mongodb-handshake,2025-05,0,0,0
JAVA,open-telemetry,2025-05,0,0,0
JAVA,client-backpressure,2025-05,0,0,0
JAVA,bson-corpus,2025-05,0,34,5507
JAVA,wire-protocol,2025-05,0,0,0
JAVA,cursors,2025-05,0,0,0
JAVA,compression,2025-05,0,0,0
JAVA,logging,2025-05,0,0,0
JAVA,ocsp,2025-05,0,0,0
JAVA,server-discovery-and-monitoring,2025-06,0,221,15918
JAVA,crud,2025-06,0,164,17144
JAVA,server-selection,2025-06,0,73,1981
JAVA,command-monitoring,2025-06,0,0,0
JAVA,connection-string,2025-06,0,8,1256
JAVA,gridfs,2025-06,0,8,1152
JAVA,read-write-concern,2025-06,0,8,807
JAVA,max-staleness,2025-06,0,32,965
JAVA,retryable-writes,2025-06,0,35,6198
JAVA,initial-dns-seedlist-discovery,2025-06,0,53,467
JAVA,transactions,2025-06,0,40,16665
JAVA,auth,2025-06,0,2,696
JAVA,change-streams,2025-06,0,9,4011
JAVA,connection-monitoring-and-pooling,2025-06,0,35,1704
JAVA,retryable-reads,2025-06,0,45,12102
JAVA,transactions-convenient-api,2025-06,0,10,2027
JAVA,uri-options,2025-06,0,11,1305
JAVA,sessions,2025-06,0,7,1440
JAVA,client-side-encryption,2025-06,0,119,28845
JAVA,atlas-data-lake-testing,2025-06,0,7,212
JAVA,unified-test-format,2025-06,0,302,6145
JAVA,versioned-api,2025-06,0,6,1088
JAVA,load-balancers,2025-06,0,8,1533
JAVA,collection-management,2025-06,0,5,436
JAVA,client-side-operations-timeout,2025-06,0,28,20447
JAVA,command-logging-and-monitoring,2025-06,0,25,2936
JAVA,run-command,2025-06,0,2,660
JAVA,index-management,2025-06,0,6,443
JAVA,mongodb-handshake,2025-06,0,1,54
JAVA,open-telemetry,2025-06,0,0,0
JAVA,client-backpressure,2025-06,0,0,0
JAVA,bson-corpus,2025-06,0,34,5507
JAVA,wire-protocol,2025-06,0,0,0
JAVA,cursors,2025-06,0,0,0
JAVA,compression,2025-06,0,0,0
JAVA,logging,2025-06,0,0,0
JAVA,ocsp,2025-06,0,0,0
JAVA,server-discovery-and-monitoring,2025-07,0,221,15918
JAVA,crud,2025-07,0,189,18682
JAVA,server-selection,2025-07,0,73,1981
JAVA,command-monitoring,2025-07,0,0,0
JAVA,connection-string,2025-07,0,8,1256
JAVA,gridfs,2025-07,0,8,1152
JAVA,read-write-concern,2025-07,0,8,807
JAVA,max-staleness,2025-07,0,32,965
JAVA,retryable-writes,2025-07,0,35,6198
JAVA,initial-dns-seedlist-discovery,2025-07,0,53,467
JAVA,transactions,2025-07,0,40,16665
JAVA,auth,2025-07,0,2,696
JAVA,change-streams,2025-07,0,9,4011
JAVA,connection-monitoring-and-pooling,2025-07,1,35,1704
JAVA,retryable-reads,2025-07,0,45,12102
JAVA,transactions-convenient-api,2025-07,0,10,2027
JAVA,uri-options,2025-07,0,11,1305
JAVA,sessions,2025-07,0,7,1440
JAVA,client-side-encryption,2025-07,0,119,28846
JAVA,atlas-data-lake-testing,2025-07,0,7,212
JAVA,unified-test-format,2025-07,0,302,6146
JAVA,versioned-api,2025-07,0,6,1088
JAVA,load-balancers,2025-07,0,8,1533
JAVA,collection-management,2025-07,0,6,482
JAVA,client-side-operations-timeout,2025-07,0,28,20447
JAVA,command-logging-and-monitoring,2025-07,0,25,2936
JAVA,run-command,2025-07,0,2,660
JAVA,index-management,2025-07,0,7,535
JAVA,mongodb-handshake,2025-07,0,1,54
JAVA,open-telemetry,2025-07,0,0,0
JAVA,client-backpressure,2025-07,0,0,0
JAVA,bson-corpus,2025-07,0,34,5507
JAVA,wire-protocol,2025-07,0,0,0
JAVA,cursors,2025-07,0,0,0
JAVA,compression,2025-07,0,0,0
JAVA,logging,2025-07,0,0,0
JAVA,ocsp,2025-07,0,0,0
JAVA,server-discovery-and-monitoring,2025-08,0,221,15918
JAVA,crud,2025-08,0,190,18804
JAVA,server-selection,2025-08,0,73,1981
JAVA,command-monitoring,2025-08,0,0,0
JAVA,connection-string,2025-08,0,8,1256
JAVA,gridfs,2025-08,0,8,1152
JAVA,read-write-concern,2025-08,0,8,807
JAVA,max-staleness,2025-08,0,32,965
JAVA,retryable-writes,2025-08,0,35,6198
JAVA,initial-dns-seedlist-discovery,2025-08,0,53,467
JAVA,transactions,2025-08,0,40,16665
JAVA,auth,2025-08,0,2,696
JAVA,change-streams,2025-08,0,9,4011
JAVA,connection-monitoring-and-pooling,2025-08,0,35,1704
JAVA,retryable-reads,2025-08,0,45,12102
JAVA,transactions-convenient-api,2025-08,0,10,2027
JAVA,uri-options,2025-08,0,11,1305
JAVA,sessions,2025-08,0,7,1440
JAVA,client-side-encryption,2025-08,0,124,30012
JAVA,atlas-data-lake-testing,2025-08,0,7,212
JAVA,unified-test-format,2025-08,0,304,6162
JAVA,versioned-api,2025-08,0,6,1088
JAVA,load-balancers,2025-08,0,8,1533
JAVA,collection-management,2025-08,0,6,482
JAVA,client-side-operations-timeout,2025-08,0,28,20552
JAVA,command-logging-and-monitoring,2025-08,0,25,2936
JAVA,run-command,2025-08,0,2,660
JAVA,index-management,2025-08,0,7,535
JAVA,mongodb-handshake,2025-08,0,1,54
JAVA,open-telemetry,2025-08,0,0,0
JAVA,client-backpressure,2025-08,0,0,0
JAVA,bson-corpus,2025-08,0,34,5507
JAVA,wire-protocol,2025-08,0,0,0
JAVA,cursors,2025-08,0,0,0
JAVA,compression,2025-08,0,0,0
JAVA,logging,2025-08,0,0,0
JAVA,ocsp,2025-08,0,0,0
JAVA,server-discovery-and-monitoring,2025-09,0,221,15918
JAVA,crud,2025-09,0,189,18682
JAVA,server-selection,2025-09,0,73,1981
JAVA,command-monitoring,2025-09,0,0,0
JAVA,connection-string,2025-09,0,8,1256
JAVA,gridfs,2025-09,0,8,1152
JAVA,read-write-concern,2025-09,0,8,807
JAVA,max-staleness,2025-09,0,32,965
JAVA,retryable-writes,2025-09,0,35,6198
JAVA,initial-dns-seedlist-discovery,2025-09,0,53,467
JAVA,transactions,2025-09,0,40,16665
JAVA,auth,2025-09,0,2,696
JAVA,change-streams,2025-09,0,9,4011
JAVA,connection-monitoring-and-pooling,2025-09,0,35,1704
JAVA,retryable-reads,2025-09,0,45,12102
JAVA,transactions-convenient-api,2025-09,0,10,2027
JAVA,uri-options,2025-09,0,11,1305
JAVA,sessions,2025-09,0,7,1440
JAVA,client-side-encryption,2025-09,0,220,53740
JAVA,atlas-data-lake-testing,2025-09,0,7,212
JAVA,unified-test-format,2025-09,0,304,6162
JAVA,versioned-api,2025-09,0,6,1088
JAVA,load-balancers,2025-09,0,8,1533
JAVA,collection-management,2025-09,0,6,482
JAVA,client-side-operations-timeout,2025-09,0,28,20552
JAVA,command-logging-and-monitoring,2025-09,0,25,2936
JAVA,run-command,2025-09,0,2,660
JAVA,index-management,2025-09,0,7,535
JAVA,mongodb-handshake,2025-09,0,1,54
JAVA,open-telemetry,2025-09,0,0,0
JAVA,client-backpressure,2025-09,0,0,0
JAVA,bson-corpus,2025-09,0,34,5507
JAVA,wire-protocol,2025-09,0,0,0
JAVA,cursors,2025-09,0,0,0
JAVA,compression,2025-09,0,0,0
JAVA,logging,2025-09,0,0,0
JAVA,ocsp,2025-09,0,0,0
JAVA,server-discovery-and-monitoring,2025-10,0,221,15918
JAVA,crud,2025-10,0,189,18682
JAVA,server-selection,2025-10,0,73,1981
JAVA,command-monitoring,2025-10,0,0,0
JAVA,connection-string,2025-10,0,8,1256
JAVA,gridfs,2025-10,0,8,1152
JAVA,read-write-concern,2025-10,0,8,807
JAVA,max-staleness,2025-10,0,32,965
JAVA,retryable-writes,2025-10,0,35,6198
JAVA,initial-dns-seedlist-discovery,2025-10,0,53,467
JAVA,transactions,2025-10,0,40,16665
JAVA,auth,2025-10,0,2,696
JAVA,change-streams,2025-10,0,9,4011
JAVA,connection-monitoring-and-pooling,2025-10,0,35,1704
JAVA,retryable-reads,2025-10,0,45,12102
JAVA,transactions-convenient-api,2025-10,0,10,2027
JAVA,uri-options,2025-10,0,11,1305
JAVA,sessions,2025-10,0,7,1440
JAVA,client-side-encryption,2025-10,0,220,53740
JAVA,atlas-data-lake-testing,2025-10,0,0,0
JAVA,unified-test-format,2025-10,0,318,6323
JAVA,versioned-api,2025-10,0,6,1088
JAVA,load-balancers,2025-10,0,8,1533
JAVA,collection-management,2025-10,0,6,482
JAVA,client-side-operations-timeout,2025-10,0,28,20635
JAVA,command-logging-and-monitoring,2025-10,0,25,2936
JAVA,run-command,2025-10,0,2,660
JAVA,index-management,2025-10,0,7,535
JAVA,mongodb-handshake,2025-10,0,1,54
JAVA,open-telemetry,2025-10,0,22,1856
JAVA,client-backpressure,2025-10,0,0,0
JAVA,bson-corpus,2025-10,0,34,5507
JAVA,wire-protocol,2025-10,0,0,0
JAVA,cursors,2025-10,0,0,0
JAVA,compression,2025-10,0,0,0
JAVA,logging,2025-10,0,0,0
JAVA,ocsp,2025-10,0,0,0
JAVA,server-discovery-and-monitoring,2025-11,0,221,15918
JAVA,crud,2025-11,0,189,18682
JAVA,server-selection,2025-11,0,73,1981
JAVA,command-monitoring,2025-11,0,0,0
JAVA,connection-string,2025-11,0,8,1256
JAVA,gridfs,2025-11,0,8,1152
JAVA,read-write-concern,2025-11,0,8,807
JAVA,max-staleness,2025-11,0,32,965
JAVA,retryable-writes,2025-11,0,35,6198
JAVA,initial-dns-seedlist-discovery,2025-11,0,53,467
JAVA,transactions,2025-11,0,40,16665
JAVA,auth,2025-11,0,2,696
JAVA,change-streams,2025-11,0,9,4011
JAVA,connection-monitoring-and-pooling,2025-11,0,35,1704
JAVA,retryable-reads,2025-11,0,45,12102
JAVA,transactions-convenient-api,2025-11,0,10,2027
JAVA,uri-options,2025-11,0,11,1305
JAVA,sessions,2025-11,0,7,1440
JAVA,client-side-encryption,2025-11,0,220,53740
JAVA,atlas-data-lake-testing,2025-11,0,0,0
JAVA,unified-test-format,2025-11,0,318,6323
JAVA,versioned-api,2025-11,0,6,1088
JAVA,load-balancers,2025-11,0,8,1533
JAVA,collection-management,2025-11,0,6,482
JAVA,client-side-operations-timeout,2025-11,0,28,20635
JAVA,command-logging-and-monitoring,2025-11,0,25,2936
JAVA,run-command,2025-11,0,2,660
JAVA,index-management,2025-11,0,7,535
JAVA,mongodb-handshake,2025-11,0,1,54
JAVA,open-telemetry,2025-11,0,22,1856
JAVA,client-backpressure,2025-11,0,0,0
JAVA,bson-corpus,2025-11,0,34,5507
JAVA,wire-protocol,2025-11,0,0,0
JAVA,cursors,2025-11,0,0,0
JAVA,compression,2025-11,0,0,0
JAVA,logging,2025-11,0,0,0
JAVA,ocsp,2025-11,0,0,0
JAVA,server-discovery-and-monitoring,2025-12,0,224,16042
JAVA,crud,2025-12,0,189,18682
JAVA,server-selection,2025-12,0,73,1981
JAVA,command-monitoring,2025-12,0,0,0
JAVA,connection-string,2025-12,0,8,1256
JAVA,gridfs,2025-12,0,8,1152
JAVA,read-write-concern,2025-12,0,8,807
JAVA,max-staleness,2025-12,0,32,965
JAVA,retryable-writes,2025-12,0,35,6198
JAVA,initial-dns-seedlist-discovery,2025-12,0,53,467
JAVA,transactions,2025-12,0,40,16665
JAVA,auth,2025-12,0,2,705
JAVA,change-streams,2025-12,0,9,4011
JAVA,connection-monitoring-and-pooling,2025-12,0,35,1704
JAVA,retryable-reads,2025-12,0,45,12102
JAVA,transactions-convenient-api,2025-12,0,10,2027
JAVA,uri-options,2025-12,0,11,1305
JAVA,sessions,2025-12,0,7,1834
JAVA,client-side-encryption,2025-12,0,220,53740
JAVA,atlas-data-lake-testing,2025-12,0,0,0
JAVA,unified-test-format,2025-12,0,318,6323
JAVA,versioned-api,2025-12,0,6,1088
JAVA,load-balancers,2025-12,0,8,1533
JAVA,collection-management,2025-12,0,6,482
JAVA,client-side-operations-timeout,2025-12,0,28,20635
JAVA,command-logging-and-monitoring,2025-12,0,25,2936
JAVA,run-command,2025-12,0,2,660
JAVA,index-management,2025-12,0,7,535
JAVA,mongodb-handshake,2025-12,0,1,54
JAVA,open-telemetry,2025-12,0,22,2008
JAVA,client-backpressure,2025-12,0,0,0
JAVA,bson-corpus,2025-12,0,34,5507
JAVA,wire-protocol,2025-12,0,0,0
JAVA,cursors,2025-12,0,0,0
JAVA,compression,2025-12,0,0,0
JAVA,logging,2025-12,0,0,0
JAVA,ocsp,2025-12,0,0,0
JAVA,server-discovery-and-monitoring,2026-01,0,226,16199
JAVA,crud,2026-01,0,189,18682
JAVA,server-selection,2026-01,0,98,2627
JAVA,command-monitoring,2026-01,0,0,0
JAVA,connection-string,2026-01,0,8,1256
JAVA,gridfs,2026-01,0,8,1152
JAVA,read-write-concern,2026-01,0,8,807
JAVA,max-staleness,2026-01,0,32,965
JAVA,retryable-writes,2026-01,0,35,6198
JAVA,initial-dns-seedlist-discovery,2026-01,0,53,467
JAVA,transactions,2026-01,0,40,16665
JAVA,auth,2026-01,0,2,705
JAVA,change-streams,2026-01,0,9,4011
JAVA,connection-monitoring-and-pooling,2026-01,0,35,1704
JAVA,retryable-reads,2026-01,0,45,12102
JAVA,transactions-convenient-api,2026-01,0,10,2027
JAVA,uri-options,2026-01,0,11,1305
JAVA,sessions,2026-01,0,7,1834
JAVA,client-side-encryption,2026-01,0,220,53740
JAVA,atlas-data-lake-testing,2026-01,0,0,0
JAVA,unified-test-format,2026-01,0,318,6323
JAVA,versioned-api,2026-01,0,6,1088
JAVA,load-balancers,2026-01,0,8,1533
JAVA,collection-management,2026-01,0,6,482
JAVA,client-side-operations-timeout,2026-01,0,28,20635
JAVA,command-logging-and-monitoring,2026-01,0,25,3059
JAVA,run-command,2026-01,0,2,660
JAVA,index-management,2026-01,0,7,535
JAVA,mongodb-handshake,2026-01,0,1,55
JAVA,open-telemetry,2026-01,0,22,2008
JAVA,client-backpressure,2026-01,0,0,0
JAVA,bson-corpus,2026-01,0,0,0
JAVA,wire-protocol,2026-01,0,0,0
JAVA,cursors,2026-01,0,0,0
JAVA,compression,2026-01,0,0,0
JAVA,logging,2026-01,0,0,0
JAVA,ocsp,2026-01,0,0,0
JAVA,server-discovery-and-monitoring,2026-02,0,226,16199
JAVA,crud,2026-02,0,189,18682
JAVA,server-selection,2026-02,0,99,2663
JAVA,command-monitoring,2026-02,0,0,0
JAVA,connection-string,2026-02,0,8,1256
JAVA,gridfs,2026-02,0,8,1152
JAVA,read-write-concern,2026-02,0,8,807
JAVA,max-staleness,2026-02,0,32,965
JAVA,retryable-writes,2026-02,0,35,6198
JAVA,initial-dns-seedlist-discovery,2026-02,0,53,467
JAVA,transactions,2026-02,0,40,16665
JAVA,auth,2026-02,0,2,711
JAVA,change-streams,2026-02,0,9,4011
JAVA,connection-monitoring-and-pooling,2026-02,0,35,1704
JAVA,retryable-reads,2026-02,0,45,12102
JAVA,transactions-convenient-api,2026-02,0,10,2027
JAVA,uri-options,2026-02,0,11,1305
JAVA,sessions,2026-02,0,7,1834
JAVA,client-side-encryption,2026-02,0,220,53740
JAVA,atlas-data-lake-testing,2026-02,0,0,0
JAVA,unified-test-format,2026-02,0,318,6323
JAVA,versioned-api,2026-02,0,6,1088
JAVA,load-balancers,2026-02,0,8,1533
JAVA,collection-management,2026-02,0,6,482
JAVA,client-side-operations-timeout,2026-02,0,28,20635
JAVA,command-logging-and-monitoring,2026-02,0,25,3059
JAVA,run-command,2026-02,0,2,660
JAVA,index-management,2026-02,0,7,535
JAVA,mongodb-handshake,2026-02,0,1,55
JAVA,open-telemetry,2026-02,0,22,2008
JAVA,client-backpressure,2026-02,0,0,0
JAVA,bson-corpus,2026-02,0,0,0
JAVA,wire-protocol,2026-02,0,0,0
JAVA,cursors,2026-02,0,0,0
JAVA,compression,2026-02,0,0,0
JAVA,logging,2026-02,0,0,0
JAVA,ocsp,2026-02,0,0,0
JAVA,server-discovery-and-monitoring,2026-03,0,230,16647
JAVA,crud,2026-03,0,189,18682
JAVA,server-selection,2026-03,0,108,2917
JAVA,command-monitoring,2026-03,0,0,0
JAVA,connection-string,2026-03,0,8,1256
JAVA,gridfs,2026-03,0,8,1152
JAVA,read-write-concern,2026-03,0,8,807
JAVA,max-staleness,2026-03,0,32,965
JAVA,retryable-writes,2026-03,0,35,6198
JAVA,initial-dns-seedlist-discovery,2026-03,0,53,467
JAVA,transactions,2026-03,0,44,17546
JAVA,auth,2026-03,0,2,711
JAVA,change-streams,2026-03,0,9,4011
JAVA,connection-monitoring-and-pooling,2026-03,0,35,1704
JAVA,retryable-reads,2026-03,0,45,12102
JAVA,transactions-convenient-api,2026-03,0,10,2027
JAVA,uri-options,2026-03,0,12,1332
JAVA,sessions,2026-03,0,7,1834
JAVA,client-side-encryption,2026-03,0,222,53961
JAVA,atlas-data-lake-testing,2026-03,0,0,0
JAVA,unified-test-format,2026-03,0,320,6353
JAVA,versioned-api,2026-03,0,6,1088
JAVA,load-balancers,2026-03,0,8,1533
JAVA,collection-management,2026-03,0,6,482
JAVA,client-side-operations-timeout,2026-03,0,28,20686
JAVA,command-logging-and-monitoring,2026-03,0,25,3059
JAVA,run-command,2026-03,0,2,660
JAVA,index-management,2026-03,0,7,535
JAVA,mongodb-handshake,2026-03,0,1,55
JAVA,open-telemetry,2026-03,0,22,2008
JAVA,client-backpressure,2026-03,0,4,3984
JAVA,bson-corpus,2026-03,0,0,0
JAVA,wire-protocol,2026-03,0,0,0
JAVA,cursors,2026-03,0,0,0
JAVA,compression,2026-03,0,0,0
JAVA,logging,2026-03,0,0,0
JAVA,ocsp,2026-03,0,0,0
JAVA,server-discovery-and-monitoring,2026-04,0,230,16647
JAVA,crud,2026-04,0,189,18682
JAVA,server-selection,2026-04,0,108,2917
JAVA,command-monitoring,2026-04,0,0,0
JAVA,connection-string,2026-04,0,8,1256
JAVA,gridfs,2026-04,0,8,1152
JAVA,read-write-concern,2026-04,0,8,807
JAVA,max-staleness,2026-04,0,32,965
JAVA,retryable-writes,2026-04,0,35,6198
JAVA,initial-dns-seedlist-discovery,2026-04,0,53,467
JAVA,transactions,2026-04,0,44,17522
JAVA,auth,2026-04,0,2,711
JAVA,change-streams,2026-04,0,9,4044
JAVA,connection-monitoring-and-pooling,2026-04,0,35,1704
JAVA,retryable-reads,2026-04,0,45,12102
JAVA,transactions-convenient-api,2026-04,0,10,2027
JAVA,uri-options,2026-04,0,12,1358
JAVA,sessions,2026-04,0,7,1834
JAVA,client-side-encryption,2026-04,0,223,54199
JAVA,atlas-data-lake-testing,2026-04,0,0,0
JAVA,unified-test-format,2026-04,0,320,6353
JAVA,versioned-api,2026-04,0,6,1088
JAVA,load-balancers,2026-04,0,8,1533
JAVA,collection-management,2026-04,0,6,482
JAVA,client-side-operations-timeout,2026-04,0,28,20686
JAVA,command-logging-and-monitoring,2026-04,0,25,3059
JAVA,run-command,2026-04,0,2,660
JAVA,index-management,2026-04,0,7,535
JAVA,mongodb-handshake,2026-04,0,1,55
JAVA,open-telemetry,2026-04,0,22,2008
JAVA,client-backpressure,2026-04,0,4,3434
JAVA,bson-corpus,2026-04,0,0,0
JAVA,wire-protocol,2026-04,0,0,0
JAVA,cursors,2026-04,0,0,0
JAVA,compression,2026-04,0,0,0
JAVA,logging,2026-04,0,0,0
JAVA,ocsp,2026-04,0,0,0
NODE,server-discovery-and-monitoring,2012-10,0,0,0
NODE,crud,2012-10,0,0,0
NODE,server-selection,2012-10,0,0,0
NODE,command-monitoring,2012-10,0,0,0
NODE,connection-string,2012-10,1,0,0
NODE,gridfs,2012-10,0,0,0
NODE,read-write-concern,2012-10,0,0,0
NODE,max-staleness,2012-10,0,0,0
NODE,retryable-writes,2012-10,0,0,0
NODE,initial-dns-seedlist-discovery,2012-10,0,0,0
NODE,transactions,2012-10,0,0,0
NODE,auth,2012-10,0,0,0
NODE,change-streams,2012-10,0,0,0
NODE,connection-monitoring-and-pooling,2012-10,0,0,0
NODE,retryable-reads,2012-10,0,0,0
NODE,transactions-convenient-api,2012-10,0,0,0
NODE,uri-options,2012-10,0,0,0
NODE,sessions,2012-10,0,0,0
NODE,client-side-encryption,2012-10,0,0,0
NODE,atlas-data-lake-testing,2012-10,0,0,0
NODE,unified-test-format,2012-10,0,0,0
NODE,versioned-api,2012-10,0,0,0
NODE,load-balancers,2012-10,0,0,0
NODE,collection-management,2012-10,0,0,0
NODE,client-side-operations-timeout,2012-10,0,0,0
NODE,command-logging-and-monitoring,2012-10,0,0,0
NODE,run-command,2012-10,0,0,0
NODE,index-management,2012-10,0,0,0
NODE,mongodb-handshake,2012-10,0,0,0
NODE,open-telemetry,2012-10,0,0,0
NODE,client-backpressure,2012-10,0,0,0
NODE,bson-corpus,2012-10,0,0,0
NODE,wire-protocol,2012-10,0,0,0
NODE,cursors,2012-10,0,0,0
NODE,compression,2012-10,0,0,0
NODE,logging,2012-10,0,0,0
NODE,ocsp,2012-10,0,0,0
NODE,server-discovery-and-monitoring,2012-11,0,0,0
NODE,crud,2012-11,0,0,0
NODE,server-selection,2012-11,0,0,0
NODE,command-monitoring,2012-11,0,0,0
NODE,connection-string,2012-11,0,0,0
NODE,gridfs,2012-11,0,0,0
NODE,read-write-concern,2012-11,0,0,0
NODE,max-staleness,2012-11,0,0,0
NODE,retryable-writes,2012-11,0,0,0
NODE,initial-dns-seedlist-discovery,2012-11,0,0,0
NODE,transactions,2012-11,0,0,0
NODE,auth,2012-11,0,0,0
NODE,change-streams,2012-11,0,0,0
NODE,connection-monitoring-and-pooling,2012-11,0,0,0
NODE,retryable-reads,2012-11,0,0,0
NODE,transactions-convenient-api,2012-11,0,0,0
NODE,uri-options,2012-11,0,0,0
NODE,sessions,2012-11,0,0,0
NODE,client-side-encryption,2012-11,0,0,0
NODE,atlas-data-lake-testing,2012-11,0,0,0
NODE,unified-test-format,2012-11,0,0,0
NODE,versioned-api,2012-11,0,0,0
NODE,load-balancers,2012-11,0,0,0
NODE,collection-management,2012-11,0,0,0
NODE,client-side-operations-timeout,2012-11,0,0,0
NODE,command-logging-and-monitoring,2012-11,0,0,0
NODE,run-command,2012-11,0,0,0
NODE,index-management,2012-11,0,0,0
NODE,mongodb-handshake,2012-11,0,0,0
NODE,open-telemetry,2012-11,0,0,0
NODE,client-backpressure,2012-11,0,0,0
NODE,bson-corpus,2012-11,0,0,0
NODE,wire-protocol,2012-11,0,0,0
NODE,cursors,2012-11,0,0,0
NODE,compression,2012-11,0,0,0
NODE,logging,2012-11,0,0,0
NODE,ocsp,2012-11,0,0,0
NODE,server-discovery-and-monitoring,2012-12,0,0,0
NODE,crud,2012-12,0,0,0
NODE,server-selection,2012-12,0,0,0
NODE,command-monitoring,2012-12,0,0,0
NODE,connection-string,2012-12,0,0,0
NODE,gridfs,2012-12,0,0,0
NODE,read-write-concern,2012-12,0,0,0
NODE,max-staleness,2012-12,0,0,0
NODE,retryable-writes,2012-12,0,0,0
NODE,initial-dns-seedlist-discovery,2012-12,0,0,0
NODE,transactions,2012-12,0,0,0
NODE,auth,2012-12,0,0,0
NODE,change-streams,2012-12,0,0,0
NODE,connection-monitoring-and-pooling,2012-12,0,0,0
NODE,retryable-reads,2012-12,0,0,0
NODE,transactions-convenient-api,2012-12,0,0,0
NODE,uri-options,2012-12,0,0,0
NODE,sessions,2012-12,0,0,0
NODE,client-side-encryption,2012-12,0,0,0
NODE,atlas-data-lake-testing,2012-12,0,0,0
NODE,unified-test-format,2012-12,0,0,0
NODE,versioned-api,2012-12,0,0,0
NODE,load-balancers,2012-12,0,0,0
NODE,collection-management,2012-12,0,0,0
NODE,client-side-operations-timeout,2012-12,0,0,0
NODE,command-logging-and-monitoring,2012-12,0,0,0
NODE,run-command,2012-12,0,0,0
NODE,index-management,2012-12,0,0,0
NODE,mongodb-handshake,2012-12,0,0,0
NODE,open-telemetry,2012-12,0,0,0
NODE,client-backpressure,2012-12,0,0,0
NODE,bson-corpus,2012-12,4,0,0
NODE,wire-protocol,2012-12,0,0,0
NODE,cursors,2012-12,0,0,0
NODE,compression,2012-12,0,0,0
NODE,logging,2012-12,0,0,0
NODE,ocsp,2012-12,0,0,0
NODE,server-discovery-and-monitoring,2013-01,0,0,0
NODE,crud,2013-01,0,0,0
NODE,server-selection,2013-01,0,0,0
NODE,command-monitoring,2013-01,0,0,0
NODE,connection-string,2013-01,0,0,0
NODE,gridfs,2013-01,0,0,0
NODE,read-write-concern,2013-01,0,0,0
NODE,max-staleness,2013-01,0,0,0
NODE,retryable-writes,2013-01,0,0,0
NODE,initial-dns-seedlist-discovery,2013-01,0,0,0
NODE,transactions,2013-01,0,0,0
NODE,auth,2013-01,0,0,0
NODE,change-streams,2013-01,0,0,0
NODE,connection-monitoring-and-pooling,2013-01,0,0,0
NODE,retryable-reads,2013-01,0,0,0
NODE,transactions-convenient-api,2013-01,0,0,0
NODE,uri-options,2013-01,0,0,0
NODE,sessions,2013-01,0,0,0
NODE,client-side-encryption,2013-01,0,0,0
NODE,atlas-data-lake-testing,2013-01,0,0,0
NODE,unified-test-format,2013-01,0,0,0
NODE,versioned-api,2013-01,0,0,0
NODE,load-balancers,2013-01,0,0,0
NODE,collection-management,2013-01,0,0,0
NODE,client-side-operations-timeout,2013-01,0,0,0
NODE,command-logging-and-monitoring,2013-01,0,0,0
NODE,run-command,2013-01,0,0,0
NODE,index-management,2013-01,0,0,0
NODE,mongodb-handshake,2013-01,0,0,0
NODE,open-telemetry,2013-01,0,0,0
NODE,client-backpressure,2013-01,0,0,0
NODE,bson-corpus,2013-01,0,0,0
NODE,wire-protocol,2013-01,0,0,0
NODE,cursors,2013-01,0,0,0
NODE,compression,2013-01,0,0,0
NODE,logging,2013-01,0,0,0
NODE,ocsp,2013-01,0,0,0
NODE,server-discovery-and-monitoring,2013-02,0,0,0
NODE,crud,2013-02,0,0,0
NODE,server-selection,2013-02,0,0,0
NODE,command-monitoring,2013-02,0,0,0
NODE,connection-string,2013-02,0,0,0
NODE,gridfs,2013-02,0,0,0
NODE,read-write-concern,2013-02,0,0,0
NODE,max-staleness,2013-02,0,0,0
NODE,retryable-writes,2013-02,0,0,0
NODE,initial-dns-seedlist-discovery,2013-02,0,0,0
NODE,transactions,2013-02,0,0,0
NODE,auth,2013-02,0,0,0
NODE,change-streams,2013-02,0,0,0
NODE,connection-monitoring-and-pooling,2013-02,0,0,0
NODE,retryable-reads,2013-02,0,0,0
NODE,transactions-convenient-api,2013-02,0,0,0
NODE,uri-options,2013-02,0,0,0
NODE,sessions,2013-02,0,0,0
NODE,client-side-encryption,2013-02,0,0,0
NODE,atlas-data-lake-testing,2013-02,0,0,0
NODE,unified-test-format,2013-02,0,0,0
NODE,versioned-api,2013-02,0,0,0
NODE,load-balancers,2013-02,0,0,0
NODE,collection-management,2013-02,0,0,0
NODE,client-side-operations-timeout,2013-02,0,0,0
NODE,command-logging-and-monitoring,2013-02,0,0,0
NODE,run-command,2013-02,0,0,0
NODE,index-management,2013-02,0,0,0
NODE,mongodb-handshake,2013-02,0,0,0
NODE,open-telemetry,2013-02,0,0,0
NODE,client-backpressure,2013-02,0,0,0
NODE,bson-corpus,2013-02,0,0,0
NODE,wire-protocol,2013-02,0,0,0
NODE,cursors,2013-02,0,0,0
NODE,compression,2013-02,0,0,0
NODE,logging,2013-02,0,0,0
NODE,ocsp,2013-02,0,0,0
NODE,server-discovery-and-monitoring,2013-03,0,0,0
NODE,crud,2013-03,0,0,0
NODE,server-selection,2013-03,0,0,0
NODE,command-monitoring,2013-03,0,0,0
NODE,connection-string,2013-03,0,0,0
NODE,gridfs,2013-03,0,0,0
NODE,read-write-concern,2013-03,0,0,0
NODE,max-staleness,2013-03,0,0,0
NODE,retryable-writes,2013-03,0,0,0
